0.97422737;0.93187577;0.97371614;0.03768269;1.0137011;1.0370332;0.052734543;0.025458997;0.036961287;0.029433442;0.94404614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
1.0850846;0.9247242;1.0597829;0.052761596;1.0746495;0.94868916;0.03302775;0.027874947;0.04242552;0.0706871;0.074884914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
0.9758892;0.9206165;1.0614414;0.07067942;0.9803614;0.036246836;0.9679262;0.92303747;1.0053846;1.0806599;0.9006665;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.98246336;0.9851317;0.9991404;0.037950188;1.0865775;0.078053534;1.0599533;1.0163345;0.9874923;1.0738297;0.032131363;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9234889;1.0737963;0.9714789;0.0110665625;0.922172;0.013740308;0.9677984;1.0246567;0.9067031;0.025777413;1.0365674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.99922484;0.90622616;1.039523;0.03526162;1.0846233;0.0090881055;1.0996519;0.97063863;0.91305196;0.032570034;0.04650954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0189435;1.0449557;1.0419881;0.08737607;1.072523;0.045090776;0.9887263;1.0706451;0.09505486;1.0877471;1.0945078;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.95329976;1.0365702;1.0636483;0.045580894;1.0812472;0.07082718;0.9951742;1.013524;0.05218893;0.94778746;0.06338789;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0331542;1.0718764;0.91971856;0.06869342;0.900769;0.013719303;0.9132712;1.005524;0.08881581;0.046857752;0.9542;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.90122247;0.93883014;0.9469239;0.0423788;0.97787905;0.09831343;0.9073104;1.0651476;0.036881335;0.001049781;0.043521233;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.9258435;0.93634236;1.0767924;0.061231434;1.0673798;0.010711956;0.9489888;0.026615089;0.9582089;1.0249335;0.9047278;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9391526;0.91539574;1.0202218;0.089906;1.0302501;0.008135927;0.9660678;0.050855048;0.9249716;0.96798885;0.012443209;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9023051;1.0298735;0.91424716;0.060746826;1.0124198;0.08433353;1.0499583;0.09454266;0.9921487;0.087059356;0.95528674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0815806;0.9545012;1.0803502;0.089068584;0.9961766;0.03459233;1.0584621;0.06324485;1.0000817;0.05403134;0.025298828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
